97.7285 	EXP 	visual_stimulus: height = np.float64(0.03)
97.7285 	EXP 	visual_stimulus: text = 'A metal river snake\n\nPIPE'
98.2002 	EXP 	Sound audio_stim reached end of file
98.2163 	EXP 	Playing sound audio_stim on speaker Speakers (Realtek(R) Audio)
98.2099 	INFO 	Keyboard events cleared
98.2098 	EXP 	visual_stimulus: autoDraw = True
98.2098 	EXP 	auditory_icon: autoDraw = True
103.2102 	EXP 	Sound audio_stim stopped
103.2152 	INFO 	Keyboard events cleared
103.2150 	EXP 	visual_stimulus: autoDraw = False
103.2150 	EXP 	auditory_icon: autoDraw = False
103.2150 	EXP 	visual_stimulus: autoDraw = False
103.2150 	EXP 	auditory_icon: autoDraw = False
103.2150 	EXP 	break_text: autoDraw = True
106.0392 	EXP 	Device response: <KeyPress from None: t=106.03333400003612, value=space, duration=None>
106.0396 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'definition': 'A pocket mirror for spies', 'word': 'COMPACT', 'block': np.int64(2), 'modality': 'auditory', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
106.0500 	EXP 	audio_stim: sampleRate = 24000
106.0807 	INFO 	Resampled audio from 24000Hz to 48000Hz using method 'default'.
106.0826 	DATA 	Keypress: space
106.0840 	EXP 	break_text: autoDraw = False
106.0840 	EXP 	visual_stimulus: height = np.float64(0.03)
106.0840 	EXP 	visual_stimulus: height = np.float64(0.03)
106.0840 	EXP 	visual_stimulus: height = np.float64(0.03)
106.0840 	EXP 	visual_stimulus: height = np.float64(0.03)
106.0840 	EXP 	visual_stimulus: height = np.float64(0.03)
106.0840 	EXP 	visual_stimulus: height = np.float64(0.03)
106.0840 	EXP 	visual_stimulus: text = 'A pocket mirror for spies\n\nCOMPACT'
106.1693 	EXP 	Device response: <KeyPress from None: t=106.03333400003612, value=space, duration=0.1275130999274552>
106.5293 	EXP 	Sound audio_stim reached end of file
106.5454 	EXP 	Playing sound audio_stim on speaker Speakers (Realtek(R) Audio)
106.5390 	INFO 	Keyboard events cleared
106.5388 	EXP 	visual_stimulus: autoDraw = True
106.5388 	EXP 	auditory_icon: autoDraw = True
111.5400 	EXP 	Sound audio_stim stopped
111.5406 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'definition': 'A paper forest', 'word': 'NEWSPAPER', 'block': np.int64(2), 'modality': 'auditory', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
111.5476 	EXP 	audio_stim: sampleRate = 24000
111.5764 	INFO 	Resampled audio from 24000Hz to 48000Hz using method 'default'.
111.5795 	EXP 	visual_stimulus: autoDraw = False
111.5795 	EXP 	auditory_icon: autoDraw = False
111.5795 	EXP 	visual_stimulus: autoDraw = False
111.5795 	EXP 	auditory_icon: autoDraw = False
111.5795 	EXP 	break_text: autoDraw = False
111.5795 	EXP 	visual_stimulus: height = np.float64(0.03)
111.5795 	EXP 	visual_stimulus: height = np.float64(0.03)
111.5795 	EXP 	visual_stimulus: height = np.float64(0.03)
111.5795 	EXP 	visual_stimulus: height = np.float64(0.03)
111.5795 	EXP 	visual_stimulus: height = np.float64(0.03)
111.5795 	EXP 	visual_stimulus: height = np.float64(0.03)
111.5795 	EXP 	visual_stimulus: text = 'A paper forest\n\nNEWSPAPER'
112.0286 	EXP 	Sound audio_stim reached end of file
112.0447 	EXP 	Playing sound audio_stim on speaker Speakers (Realtek(R) Audio)
112.0383 	INFO 	Keyboard events cleared
112.0381 	EXP 	visual_stimulus: autoDraw = True
112.0381 	EXP 	auditory_icon: autoDraw = True
116.8755 	EXP 	Sound audio_stim reached end of file
116.8788 	EXP 	Sound audio_stim reached end of file
117.0283 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'definition': 'A polite skeleton for tents', 'word': 'POLE', 'block': np.int64(2), 'modality': 'auditory', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
117.0352 	EXP 	audio_stim: sampleRate = 24000
117.0648 	INFO 	Resampled audio from 24000Hz to 48000Hz using method 'default'.
117.0680 	EXP 	visual_stimulus: autoDraw = False
117.0680 	EXP 	auditory_icon: autoDraw = False
117.0680 	EXP 	visual_stimulus: autoDraw = False
117.0680 	EXP 	auditory_icon: autoDraw = False
117.0680 	EXP 	break_text: autoDraw = False
117.0680 	EXP 	visual_stimulus: height = np.float64(0.03)
117.0680 	EXP 	visual_stimulus: height = np.float64(0.03)
117.0680 	EXP 	visual_stimulus: height = np.float64(0.03)
117.0680 	EXP 	visual_stimulus: height = np.float64(0.03)
117.0680 	EXP 	visual_stimulus: height = np.float64(0.03)
117.0680 	EXP 	visual_stimulus: height = np.float64(0.03)
117.0680 	EXP 	visual_stimulus: text = 'A polite skeleton for tents\n\nPOLE'
117.5179 	EXP 	Sound audio_stim reached end of file
117.5340 	EXP 	Playing sound audio_stim on speaker Speakers (Realtek(R) Audio)
117.5276 	INFO 	Keyboard events cleared
117.5274 	EXP 	visual_stimulus: autoDraw = True
117.5274 	EXP 	auditory_icon: autoDraw = True
122.5325 	EXP 	Sound audio_stim stopped
122.5331 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'definition': 'A metal umbrella for wheels', 'word': 'HUBCAP', 'block': np.int64(2), 'modality': 'auditory', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
122.5421 	EXP 	audio_stim: sampleRate = 24000
122.5690 	INFO 	Resampled audio from 24000Hz to 48000Hz using method 'default'.
122.5722 	EXP 	visual_stimulus: autoDraw = False
122.5722 	EXP 	auditory_icon: autoDraw = False
122.5722 	EXP 	visual_stimulus: autoDraw = False
122.5722 	EXP 	auditory_icon: autoDraw = False
122.5722 	EXP 	break_text: autoDraw = False
122.5722 	EXP 	visual_stimulus: height = np.float64(0.03)
122.5722 	EXP 	visual_stimulus: height = np.float64(0.03)
122.5722 	EXP 	visual_stimulus: height = np.float64(0.03)
122.5722 	EXP 	visual_stimulus: height = np.float64(0.03)
122.5722 	EXP 	visual_stimulus: height = np.float64(0.03)
122.5722 	EXP 	visual_stimulus: height = np.float64(0.03)
122.5722 	EXP 	visual_stimulus: text = 'A metal umbrella for wheels\n\nHUBCAP'
123.0173 	EXP 	Sound audio_stim reached end of file
123.0334 	EXP 	Playing sound audio_stim on speaker Speakers (Realtek(R) Audio)
123.0271 	INFO 	Keyboard events cleared
123.0270 	EXP 	visual_stimulus: autoDraw = True
123.0270 	EXP 	auditory_icon: autoDraw = True
128.0307 	EXP 	Sound audio_stim stopped
128.0311 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'definition': 'A wall that moves', 'word': 'CURTAIN', 'block': np.int64(2), 'modality': 'auditory', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
128.0368 	EXP 	audio_stim: sampleRate = 24000
128.0452 	INFO 	Resampled audio from 24000Hz to 48000Hz using method 'default'.
128.0483 	EXP 	visual_stimulus: autoDraw = False
128.0483 	EXP 	auditory_icon: autoDraw = False
128.0483 	EXP 	visual_stimulus: autoDraw = False
128.0483 	EXP 	auditory_icon: autoDraw = False
128.0483 	EXP 	break_text: autoDraw = False
128.0483 	EXP 	visual_stimulus: height = np.float64(0.03)
128.0483 	EXP 	visual_stimulus: height = np.float64(0.03)
128.0483 	EXP 	visual_stimulus: height = np.float64(0.03)
128.0483 	EXP 	visual_stimulus: height = np.float64(0.03)
128.0483 	EXP 	visual_stimulus: height = np.float64(0.03)
128.0483 	EXP 	visual_stimulus: height = np.float64(0.03)
128.0483 	EXP 	visual_stimulus: text = 'A wall that moves\n\nCURTAIN'
128.5167 	EXP 	Sound audio_stim reached end of file
128.5326 	EXP 	Playing sound audio_stim on speaker Speakers (Realtek(R) Audio)
128.5264 	INFO 	Keyboard events cleared
128.5263 	EXP 	visual_stimulus: autoDraw = True
128.5263 	EXP 	auditory_icon: autoDraw = True
131.6465 	EXP 	Device response: <KeyPress from None: t=131.64076850004494, value=escape, duration=None>
131.6479 	DATA 	Keypress: escape
131.7963 	EXP 	Device response: <KeyPress from None: t=131.64076850004494, value=escape, duration=0.1519671999849379>
131.7964 	EXP 	encoding_phase: status = STOPPED
131.8053 	EXP 	visual_stimulus: autoDraw = False
131.8053 	EXP 	auditory_icon: autoDraw = False
131.8055 	EXP 	encoding_phase: status = STOPPED
131.8143 	INFO 	saved data to 'D:\\Remember_Know\\data\\ttt_encoding_phase_2026-03-23_20h44.06.145.csv'
131.8153 	INFO 	saved data to D:\Remember_Know\data\ttt_encoding_phase_2026-03-23_20h44.06.145.psydat
132.1689 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
132.1951 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
132.1952 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
132.1952 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
132.1952 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
